MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,TotalSF,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,YearRemodAdd_sq,LotFrontage_log_sq,TotalBsmtSF_log_sq,1stFlrSF_log_sq,2ndFlrSF_log_sq,GrLivArea_log_sq,GarageCars_log_sq,GarageArea_log_sq,SalePrice
4,3,14.400036796912799,9.217597473282046,1,3,3,4,0,19,2,2,0,2,5,3.0401509857573425,1965,1965,3,0,6,6,2,54.598150033144236,3,4,1,4,4,3,5,229.70444725896706,6,0.0,28.247095306471735,623.9068619135284,1,0,1,4,6.819336840146403,665.1416330443618,0.0,9.385472876628803,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.0541057401196436,6,0.0,3,5,1965.0,3,1,384.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,4,2,8,4,0,1,1,1,1,1,43,8.040150985757343,630.7261987536748,3930,236.52378409911347,1.994480564408597,0.0,0,1,1,1,0,2.7350190371885374,2.3250897012851235,4.018329773844182,5.441180786794864,0.009950330853168092,3.3761221188416393,6.437618619949977,2.0578778116708776,6.501517321869645,0.009950330853168092,2.341370411052484,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.009950330853168092,0.6981347220709843,5.953269307976439,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.583761387164166,6.448471899972967,3861225,7.480329133783714,41.442933495926646,4.23486108776732,42.26972748657104,5.4820154017520775,0.48739209016113044,35.44141545329427,11.771443882099637
9,3,16.016115604959463,9.278805857977403,1,0,3,4,0,16,2,2,0,5,9,3.0401509857573425,2005,2006,3,0,14,15,3,23.173220286689137,0,4,2,0,4,3,2,247.27229178844306,6,0.0,33.48995032101399,697.5558970105925,1,0,1,4,6.9424619595468195,1759.1108641256253,0.0,10.860532474676154,0.994480564408597,0.0,3,0.0,4,0.7173641529273178,0,3.008169212882971,6,1.756856689047833,2,3,2005.0,0,3,736.0,5,5,2,38.54491241200597,6.785555927819446,0.0,0.0,0.0,0.0,4,1,0.0,9,0,6,5,0,0,0,1,1,1,0,12.040150985757343,2463.6092230957647,4011,2013.325617873615,3.994480564408597,45.330468339825416,0,1,1,1,1,2.834748377345983,2.3310564943243524,3.185659016082828,5.514566372163568,0.009950330853168092,3.5409578840656684,6.549029514992509,2.073481561171289,7.47313775847298,0.009950330853168092,2.474059066476118,0.6953849570736713,0.009950330853168092,1.3887912413184778,0.009950330853168092,1.6114359150967734,0.5465966356094243,1.3908263792150373,1.017711906564261,1.3887912413184778,6.602601460618316,3.677689894136588,2.0535538184810567,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604401331344961,7.809792601155405,4024036,8.035798362865684,42.88978758824302,4.299325784517326,55.847787957114555,6.120968264412681,1.9287411119629183,43.59434604775912,12.75130259456002
4,3,14.512909063490525,9.360805738794658,1,1,3,4,0,19,2,2,0,2,5,3.4679266186007984,1962,1962,3,0,6,10,2,54.598150033144236,3,4,1,4,4,3,0,196.25144958872096,6,0.0,33.258724801812704,553.3096103031867,1,4,1,4,6.692917604352996,665.1416330443618,0.0,9.153790541459145,0.994480564408597,0.0,1,0.0,2,0.7173641529273178,3,1.819117745285431,6,0.0,3,5,1962.0,3,1,352.0,5,5,2,37.296038885025226,0.0,0.0,0.0,19.120364697960678,0.0,4,1,0.0,11,2,8,4,0,0,1,1,1,0,46,8.4679266186008,560.0025279075396,3924,202.94436719307396,1.994480564408597,56.41640358298591,0,1,1,1,0,2.7423169368483493,2.338994718238902,4.018329773844182,5.284530004118541,0.009950330853168092,3.534233124858996,6.317741434301103,2.0415991667477362,6.501517321869645,0.009950330853168092,2.318831457360797,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.039964912268236,0.009950330853168092,0.6981347220709843,5.866496385143948,3.6456075569957385,0.009950330853168092,0.009950330853168092,0.009950330853168092,3.0022293566242326,0.009950330853168092,0.009950330853168092,7.58223428850699,6.329743236659343,3849444,7.520302182125313,39.91385683068496,4.168127157665051,42.26972748657104,5.376979327645998,0.48739209016113044,34.41577983690701,11.87757552297847
4,3,16.621760821461404,9.168570861837832,1,0,3,4,0,5,2,2,0,2,7,3.0401509857573425,2006,2007,1,0,12,13,3,23.90487039267617,2,4,2,2,4,0,6,665.1416330443618,6,0.0,120.06909823010139,868.8341806212636,1,0,1,4,7.167625745419341,665.1416330443618,0.0,10.03778981354593,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.4381381632971455,6,0.9252912807650148,2,1,2006.0,2,3,840.0,5,5,2,40.81128604544967,8.757200417783464,0.0,0.0,0.0,0.0,4,1,0.0,10,1,6,5,1,0,0,1,1,1,0,10.040150985757343,876.0018063666829,4013,7.167625745419341,2.0,49.568486463233135,0,1,1,1,1,2.869701867852489,2.320284614414355,3.2154648297401534,6.501517321869645,0.009950330853168092,4.796444036406106,6.76831409287364,2.101401857312402,6.501517321869645,0.009950330853168092,2.4022303910840477,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.3887912413184778,6.734603550508676,3.7334054454513694,2.2790298761466357,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,6.776520454501275,4028049,8.235188810356064,45.81007565979192,4.415889765916013,42.26972748657104,5.7707108518478165,1.9287411119629183,45.35488498252406,12.540761149388421
4,3,14.736275572831559,9.192855475390239,1,0,3,0,0,12,2,2,0,2,6,3.0401509857573425,1960,1960,3,0,8,8,1,20.171494408211064,3,4,1,4,4,3,1,195.43856721968154,6,0.0,64.1430144342847,739.7707986355379,1,4,1,4,6.998555074621275,665.1416330443618,0.0,9.718538346742179,0.994480564408597,0.0,1,1.0709806366827703,2,0.7173641529273178,3,2.0541057401196436,6,0.9252912807650148,1,1,1960.0,2,1,352.0,5,5,2,0.0,23.14454432128065,15.811572665408843,0.0,0.0,0.0,1,1,0.0,7,2,8,4,0,1,0,0,1,1,48,9.040150985757343,746.7693537101592,3920,202.4371222943028,2.529970882749982,38.956116986689494,0,1,1,1,1,2.7566038657415826,2.322667629679607,3.0531278952012433,5.2804006526191625,0.009950330853168092,4.176738571637611,6.607704763227604,2.080510354623392,6.501517321869645,0.009950330853168092,2.3729073261839932,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.1019400787607843,0.5465966356094243,1.1197557617657843,0.660257847847934,0.6981347220709843,5.866496385143948,0.009950330853168092,3.184472533050148,2.8226621499010167,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.5812149256224055,6.617107952787916,3841600,7.598864872621437,43.66176223798077,4.328523335695151,42.26972748657104,5.6306891786576685,0.48739209016113044,34.41577983690701,11.964007453736912
7,4,12.07669015645676,8.62658878980526,1,3,3,0,0,3,2,2,0,1,7,4.247349065744873,1929,2001,1,0,13,14,2,54.598150033144236,3,4,0,4,4,3,6,665.1416330443618,6,0.0,84.87444471897786,508.75648465890845,1,0,1,0,6.629641815838728,665.1416330443618,0.0,9.038828699270997,0.0,0.0,1,0.0,2,0.7173641529273178,3,2.0541057401196436,6,0.0,3,5,1991.0,3,2,576.0,5,5,2,17.932122270406534,16.743050293347668,0.0,0.0,0.0,0.0,0,1,0.0,9,1,8,4,1,0,0,1,1,1,6,11.247349065744874,515.3861264747471,3930,6.629641815838728,1.0,34.6751725637542,0,1,1,1,0,2.5715956951192536,2.265567186020531,4.018329773844182,6.501517321869645,0.009950330853168092,4.453002726666421,6.233952747644595,2.0333507193357767,6.501517321869645,0.009950330853168092,2.307456080376697,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1197557617657843,0.009950330853168092,1.1019400787607843,6.3578595973804495,2.941388133772335,2.876557348669877,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.601906954867686,6.246874157927211,4004001,6.613104419155877,38.86216685986559,4.13451514782332,42.26972748657104,5.32435356286739,1.2142719371793234,40.42237866000269,11.790564777297387
4,3,14.736275572831559,9.221168276172278,1,0,3,1,0,12,2,2,0,2,6,3.8687286361781874,1970,1970,1,0,13,14,1,18.684245063247257,3,4,1,4,4,3,0,163.03549096122023,6,0.0,56.9279999146046,604.1314278765437,1,0,1,4,6.785434114986262,665.1416330443618,0.0,9.323078228459233,0.994480564408597,0.0,1,0.0,2,0.7173641529273178,3,2.0541057401196436,6,0.9252912807650148,5,1,1970.0,0,2,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,3,7.132708372877784,5,4,8,4,0,1,1,1,1,1,40,9.868728636178187,610.91686199153,3940,169.8209250762065,1.994480564408597,0.0,0,1,1,1,1,2.7566038657415826,2.3254387744374556,2.9803264642968474,5.100143773270274,0.009950330853168092,4.059373471804138,6.405462195797238,2.0535381924261555,6.501517321869645,0.009950330853168092,2.3353502279438323,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1197557617657843,0.660257847847934,1.1019400787607843,6.1758880599104415,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,2.097122848614873,7.586301380706567,6.416612768821062,3880900,7.598864872621437,41.029945941787574,4.217019107752882,42.26972748657104,5.453860687157309,1.2142719371793234,38.14159332854436,11.91170829631447
14,3,14.624983167653864,9.181241716753222,1,3,3,4,0,19,2,2,2,2,4,3.0401509857573425,1967,1967,1,0,8,8,2,54.598150033144236,3,4,3,3,2,4,4,665.1416330443618,4,0.0,0.0,403.4287934927351,1,4,1,4,7.0309946511802375,665.1416330443618,0.0,9.779410796633698,0.0,0.0,2,0.0,2,1.1602755756626333,3,2.2578336517240882,6,0.0,3,4,1967.0,3,2,516.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,4,3,6.737313355284208,1,0,8,4,0,1,1,1,1,1,39,7.040150985757343,7.0309946511802375,3934,7.0309946511802375,2.0,0.0,0,1,1,1,0,2.7495109143280843,2.321528696214398,4.018329773844182,6.501517321869645,0.009950330853168092,0.009950330853168092,6.002500411063608,2.0845527883724366,6.501517321869645,0.009950330853168092,2.3785651713502998,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.7748541528823084,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.248062216681136,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,2.0473461194291622,7.584778158900102,2.0845527883724366,3869089,7.559810268009258,36.03001118481879,4.3453603275113,42.26972748657104,5.657572274360681,1.2142719371793234,39.038281463518395,11.407576060361786
4,3,13.94021575291066,9.414087561200954,1,3,3,4,0,20,5,2,0,2,5,3.0401509857573425,2004,2004,1,0,12,13,2,54.598150033144236,3,4,2,4,4,3,2,177.48036383811535,6,0.0,60.225942089635595,664.3733202695747,1,0,1,4,6.885470846319289,665.1416330443618,0.0,9.507743787749233,0.994480564408597,0.0,1,1.0709806366827703,3,0.7173641529273178,2,2.2578336517240882,6,0.0,3,5,2004.0,3,2,576.0,5,5,2,0.0,15.959563015264225,0.0,0.0,0.0,0.0,4,1,0.0,8,2,8,4,0,1,0,1,1,1,4,8.040150985757343,671.258791115894,4008,184.36583468443465,2.529970882749982,15.959563015264225,0,1,1,1,0,2.7047257313653805,2.344119239748983,4.018329773844182,5.184534615662305,0.009950330853168092,4.114734306177892,6.500363296046826,2.0662892844751233,6.501517321869645,0.009950330853168092,2.353063715462702,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.7328392425545458,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,1.1019400787607843,6.3578595973804495,0.009950330853168092,2.831421328488201,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.603404327259404,6.510658247329367,4016016,7.315541281909993,42.25472298059276,4.269551407136717,42.26972748657104,5.536908849027136,1.2142719371793234,40.42237866000269,11.976665770490767
4,3,14.400036796912799,8.83332740291259,1,3,3,4,0,12,2,2,0,2,5,3.4679266186007984,1958,1965,3,0,3,10,2,54.598150033144236,3,4,1,4,4,3,3,146.84067893217687,6,0.0,64.5108703241881,617.8707350082137,1,4,1,4,7.062370476760883,665.1416330443618,0.0,9.838459248185373,0.0,0.0,1,0.0,3,0.7173641529273178,3,2.2578336517240882,2,0.0,3,1,1958.0,3,1,294.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,7,3,0,0,0,1,1,1,1,1,44,8.4679266186008,624.9331054849746,3923,153.90304940893776,1.0,0.0,0,1,1,1,0,2.7350190371885374,2.2867938046065976,4.018329773844182,4.996202838321604,0.009950330853168092,4.182368722792796,6.427912580466708,2.0884471785244676,6.501517321869645,0.009950330853168092,2.3840230651272942,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.009950330853168092,0.6981347220709843,5.68700925407037,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.583761387164166,6.439259481162983,3861225,7.480329133783714,41.31806014212217,4.361611617486809,42.26972748657104,5.683565975058939,0.48739209016113044,32.342074255882025,11.842236406331555
9,3,17.587929152525852,9.45048678982134,1,0,3,0,0,16,2,2,0,5,8,3.0401509857573425,2005,2006,1,0,12,13,1,26.39447369238381,2,4,2,0,4,0,6,665.1416330443618,6,0.0,103.26714420750719,688.3235829275181,1,0,1,4,6.9227324786866395,1884.7448211412052,0.0,10.902537854939904,0.0,0.0,3,1.0709806366827703,4,0.7173641529273178,2,2.7475780006950794,6,0.9252912807650148,2,3,2005.0,2,3,853.0,5,5,2,53.58069456415583,19.67866730682707,0.0,0.0,0.0,0.0,4,1,0.0,2,0,6,5,1,0,0,1,1,1,0,11.040150985757343,2579.99113654741,4011,1891.6675536198918,3.535490318341385,73.2593618709829,0,1,1,1,1,2.923050238635149,2.3476049957777447,3.310706273511031,6.501517321869645,0.009950330853168092,4.647052202878135,6.535725309040683,2.070997551160378,7.542083455347842,0.009950330853168092,2.4775914467246865,0.009950330853168092,0.009950330853168092,1.3887912413184778,0.7328392425545458,1.6114359150967734,0.5465966356094243,1.3237746010975528,0.660257847847934,1.3887912413184778,6.7499429033218865,3.999863438998233,3.0295860772530645,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604401331344961,7.85593264007009,4024036,8.544222697585,42.715705315234935,4.289030856912283,56.88302284743164,6.138459376883325,1.9287411119629183,45.561729198105496,12.692506186542177
7,4,12.851364121735317,8.818859232127418,0,3,0,4,0,9,2,2,0,1,7,3.8687286361781874,1930,1950,1,0,13,14,2,54.598150033144236,3,4,2,4,4,3,6,665.1416330443618,6,0.0,72.4021166194515,398.5105385414108,1,0,1,1,6.880275498439923,665.1416330443618,0.0,9.498111670618911,0.0,0.0,1,0.0,3,0.7173641529273178,2,2.2578336517240882,6,0.9252912807650148,2,1,1930.0,3,1,280.0,5,5,0,0.0,0.0,16.888750247382493,0.0,0.0,0.0,0,1,0.0,8,1,8,4,1,1,1,0,1,1,57,10.868728636178187,405.39081403985074,3880,6.880275498439923,1.0,16.888750247382493,0,1,1,1,1,2.6291054104003053,2.285322877793811,4.018329773844182,6.501517321869645,0.009950330853168092,4.296088998556119,5.990265174501647,2.0656310516676926,6.501517321869645,0.009950330853168092,2.35214749896695,0.009950330853168092,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,0.6981347220709843,5.638390255889149,0.009950330853168092,0.009950330853168092,2.884730891827295,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,6.00733989931308,3802500,6.9121952589961575,35.883276860847246,4.266831641613778,42.26972748657104,5.532597856896478,0.48739209016113044,31.791444677705705,11.845109950883979
4,3,14.9565783821674,9.081283664829348,1,3,3,4,0,5,2,2,0,2,8,3.0401509857573425,2002,2002,3,0,12,13,1,22.985710539212352,2,4,2,2,4,3,6,665.1416330443618,6,0.0,133.0256375787478,1018.1209124923748,1,0,1,4,7.343881307995424,665.1416330443618,0.0,10.375911840593133,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.4381381632971455,6,0.9252912807650148,2,1,2002.0,2,2,534.0,5,5,2,42.67980921255153,19.99764149716147,0.0,0.0,0.0,0.0,4,1,0.0,11,2,8,4,1,0,0,1,1,1,6,11.040150985757343,1025.4647938003702,4004,7.343881307995424,2.0,62.677450709713,0,1,1,1,1,2.770497686432893,2.311672047763079,3.1778750868414583,6.501517321869645,0.009950330853168092,4.898105716672133,6.926705496504208,2.1227262581688597,6.501517321869645,0.009950330853168092,2.432376787708921,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.1019400787607843,6.282285438310106,3.777114876109029,3.0448862523520672,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.602406328164589,6.933885680678072,4008004,7.675657430530013,47.9792490353016,4.505966767119569,42.26972748657104,5.9164568373851685,1.2142719371793234,39.4671103284032,12.345838935721968
0,4,11.112643132082038,8.263587405251128,1,3,3,4,0,10,2,2,4,2,5,3.8687286361781874,1976,1976,1,0,5,5,2,54.598150033144236,3,4,2,2,4,3,2,216.8359836541423,6,0.0,36.075405894077115,623.9068619135284,1,4,1,4,6.83766588279336,665.1416330443618,0.0,9.419286270915755,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,3,2.2578336517240882,6,0.9252912807650148,5,1,1976.0,3,2,572.0,5,5,2,29.690867618434055,16.589466651582534,0.0,0.0,0.0,0.0,4,1,0.0,8,1,8,4,0,0,0,1,1,1,31,8.868728636178187,630.7445277963217,3952,223.67364953693567,1.994480564408597,46.28033427001659,0,1,1,1,1,2.4950750370699257,2.227170295573842,4.018329773844182,5.383788316103128,0.009950330853168092,3.6132235200949765,6.437618619949977,2.060216147808536,6.501517321869645,0.009950330853168092,2.3446178362700403,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,1.1019400787607843,6.3509031685694355,3.4242909153805887,2.867868597697578,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.589340881326767,6.448500913312381,3904576,6.2253994406094915,41.442933495926646,4.244490575691044,42.26972748657104,5.497232798155605,1.2142719371793234,40.333971056545295,11.774527900858468
4,3,14.512909063490525,8.918276364167504,1,0,3,4,0,19,2,2,0,2,5,4.247349065744873,1968,2001,1,0,9,10,2,54.598150033144236,3,2,1,4,4,2,5,68.97770564114323,0,12.337246637197516,36.51218150972945,634.8675626861007,1,0,1,4,6.83766588279336,665.1416330443618,0.0,9.419286270915755,0.994480564408597,0.0,1,0.0,3,0.7173641529273178,2,2.2578336517240882,6,0.9252912807650148,5,1,1968.0,3,1,270.0,5,5,2,76.08346779210704,14.962569128199851,0.0,0.0,0.0,0.0,2,1,0.0,7,4,8,4,0,0,0,1,1,1,9,9.247349065744874,641.705228568894,3969,88.1526181611341,1.994480564408597,91.04603692030689,0,1,1,1,1,2.7423169368483493,2.295386884356881,4.018329773844182,4.248319592926001,2.5913101191702763,3.624932265031217,6.455006033307563,2.060216147808536,6.501517321869645,0.009950330853168092,2.3446178362700403,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1841272735369857,0.660257847847934,0.6981347220709843,5.602155720567903,4.345018553142236,2.7708728214361527,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.601906954867686,6.4657017467735045,4004001,7.520302182125313,41.667102890037036,4.244490575691044,42.26972748657104,5.497232798155605,0.48739209016113044,31.38414871749168,11.944714374881176
4,3,18.416852129474602,9.451516853061902,1,3,3,0,0,16,2,2,0,2,8,3.0401509857573425,2007,2007,1,0,12,13,3,33.40342574503458,2,4,2,2,4,3,6,665.1416330443618,6,0.0,123.45599003036581,907.0305233739672,1,0,1,4,7.233467005932757,665.1416330443618,0.0,10.163458922851548,0.0,0.0,2,0.0,3,0.7173641529273178,2,2.4381381632971455,6,0.9252912807650148,2,1,2007.0,2,3,890.0,5,5,2,0.0,11.666708369830467,0.0,0.0,0.0,0.0,4,1,0.0,9,3,8,4,1,1,0,1,1,1,2,11.040150985757343,914.2639903799,4014,7.233467005932757,2.0,11.666708369830467,0,1,1,1,1,2.9666562394291063,2.3477034627562405,3.5384467715245305,6.501517321869645,0.009950330853168092,4.824032506139512,6.811289006871921,2.1094210085767755,6.501517321869645,0.009950330853168092,2.413541226994615,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.3887912413184778,6.792355650752385,0.009950330853168092,2.539766323024507,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.604899460878901,6.819223463489545,4028049,8.801049242943646,46.393657935134286,4.449656991425061,42.26972748657104,5.825181254402672,1.9287411119629183,46.13609528630786,12.454107814022272
4,3,13.223333940196108,8.785601523326509,1,3,3,0,0,12,2,2,0,2,5,3.8687286361781874,1951,2000,1,0,13,14,2,54.598150033144236,3,4,1,4,4,2,1,81.60942658795106,5,11.345253480648635,33.83476816111572,546.6488911244753,1,4,1,4,6.680164236900425,665.1416330443618,0.0,9.130566270927382,0.0,0.6826658430144086,1,0.0,3,0.7173641529273178,2,2.0541057401196436,6,0.0,3,5,2005.0,3,2,576.0,5,5,2,50.85512635224669,8.609135482803262,0.0,0.0,0.0,0.0,4,1,0.0,7,4,8,4,0,0,0,1,1,1,10,8.868728636178187,553.3290553613757,3951,99.63484430550012,1.3413329215072043,59.46426183504995,0,1,1,1,0,2.6555866742031973,2.2819334607744635,4.018329773844182,4.414244841590516,2.5140813556727393,3.550903001435021,6.305652631686769,2.0399421404937073,6.501517321869645,0.009950330853168092,2.316543841862859,0.009950330853168092,0.5263047080138699,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.1197557617657843,0.009950330853168092,1.1019400787607843,6.3578595973804495,3.9486466250564085,2.263754393986898,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.601407332072496,6.317776512831211,4000000,7.052140584205598,39.76125511149827,4.161363936562048,42.26972748657104,5.366375371272736,1.2142719371793234,40.42237866000269,11.811554895830454
4,3,17.303370036145214,9.24155681024352,1,3,3,4,0,16,2,2,0,2,8,3.0401509857573425,2007,2008,1,0,12,13,3,19.630072085969513,2,4,2,0,4,3,2,287.78806654661867,6,0.0,61.601421303832076,979.8229992388506,1,0,1,4,7.29393746666491,665.1416330443618,0.0,10.279546491947583,0.994480564408597,0.0,2,0.0,3,0.7173641529273178,2,2.4381381632971455,6,0.9252912807650148,2,1,2008.0,2,3,772.0,5,5,2,0.0,10.981238270618631,0.0,0.0,0.0,0.0,4,1,0.0,7,4,8,4,0,1,0,1,1,1,2,11.040150985757343,987.1169367055155,4015,295.08200401328355,2.994480564408597,10.981238270618631,0,1,1,1,1,2.907631396154921,2.3274295779774183,3.0272344331445455,5.6657277122130845,0.009950330853168092,4.136947710407273,6.888402209843172,2.116729795887581,6.501517321869645,0.009950330853168092,2.4238772083510174,0.6953849570736713,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,0.5465966356094243,1.2378344225604603,0.660257847847934,1.3887912413184778,6.650291985114353,0.009950330853168092,2.4841762389878514,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.605397342403343,6.895811167942097,4032064,8.454320335905816,47.4500850045723,4.48054502879828,42.26972748657104,5.875180721163521,1.9287411119629183,44.2263834872762,12.631343648903034
4,3,11.534565229075612,9.585396587503363,1,0,3,1,0,12,2,2,0,2,5,3.4679266186007984,1957,1997,1,0,8,8,2,54.598150033144236,3,4,1,4,4,1,1,298.3423884409345,6,0.0,36.8374359919705,863.516715419479,1,4,1,4,7.233467005932757,665.1416330443618,0.0,10.163458922851548,0.994480564408597,0.0,1,0.0,2,0.7173641529273178,3,2.2578336517240882,6,1.756856689047833,2,1,1957.0,2,1,319.0,5,5,2,60.525086504097054,25.448630097151486,0.0,0.0,0.0,0.0,4,1,0.0,3,0,8,4,0,0,0,1,1,1,9,8.4679266186008,870.7501824254118,3954,305.57585544686725,1.994480564408597,85.97371660124854,0,1,1,1,1,2.5292875223087425,2.360419622591532,4.018329773844182,5.7016214360966195,0.009950330853168092,3.6335632362935493,6.762182207386732,2.1094210085767755,6.501517321869645,0.009950330853168092,2.413541226994615,0.6953849570736713,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.5465966356094243,1.1841272735369857,1.017711906564261,0.6981347220709843,5.768352245305501,4.119607524393963,3.275582384752137,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.599906964200978,6.770514365929658,3988009,6.397295370506698,45.72710820589769,4.449656991425061,42.26972748657104,5.825181254402672,0.48739209016113044,33.27388762592102,12.242891437918386
